127.0.0.1; 26/Oct/2015:00:00:01 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A07.641&campaign=&country_code=ES&city=None&ip_address=95.23.180.153&language=espa%3Fol&device_name=&device_type=Lenovo%3A%3ATab2A7-10F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:19 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A08.508&campaign=&country_code=SA&city=None&ip_address=94.99.56.60&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=htc%3A%3AHTC+One_M8+dual+sim&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:19 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A15.731&campaign=&country_code=BR&city=None&ip_address=177.106.159.174&language=portugu%3Fs&device_name=&device_type=samsung%3A%3AGT-I8552B&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:19 +0300; tracker.internal; /api/postback; 200; 3; 0.032 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A00%3A18.555&campaign=&country_code=TR&city=Ankara&ip_address=212.253.175.62&language=T%3Frk%3Fe&device_name=&device_type=htc%3A%3AHTC+Desire+816G&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:19 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A41.780&campaign=&country_code=DE&city=None&ip_address=91.16.111.166&language=Deutsch&device_name=&device_type=BlackBerry%3A%3AQ10&app_version=4.12.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:19 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A47.566&campaign=&country_code=AR&city=Neuquen&ip_address=181.168.142.219&language=espa%3Fol&device_name=&device_type=motorola%3A%3AXT1032&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:19 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A47.602&campaign=&country_code=RU&city=Krasnodar&ip_address=185.3.35.15&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=Nokia%3A%3ANokia_X&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:24 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A00%3A22.093&campaign=&country_code=BR&city=Guarulhos&ip_address=177.157.241.127&language=portugu%3Fs&device_name=&device_type=lge%3A%3ALG-P875h&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:24 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A00%3A22.140&campaign=&country_code=PR&city=Guayama&ip_address=24.48.221.77&language=espa%3Fol&device_name=&device_type=motorola%3A%3AMotoE2%284G-LTE%29&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:25 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A27.897&campaign=&country_code=PE&city=None&ip_address=190.236.31.1&language=espa%3Fol&device_name=&device_type=lge%3A%3ALG-D722&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:25 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A38.242&campaign=&country_code=JO&city=None&ip_address=37.202.104.105&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=samsung%3A%3ASM-N7505&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:25 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A33.750&campaign=&country_code=AR&city=None&ip_address=190.49.171.13&language=espa%3Fol&device_name=&device_type=motorola%3A%3AMotoE2%284G-LTE%29&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:25 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+20%3A59%3A48.111&campaign=&country_code=GR&city=None&ip_address=79.131.14.105&language=el-GR&device_name=Teo&device_type=iPhone5%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:25 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A42.153&campaign=&country_code=BR&city=Rondon%3Fpolis&ip_address=189.72.232.204&language=portugu%3Fs&device_name=&device_type=samsung%3A%3AGT-I9082L&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:25 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A46.587&campaign=&country_code=GB&city=None&ip_address=46.235.1.230&language=English&device_name=&device_type=Micromax%3A%3AMicromax+E455&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:25 +0300; tracker.internal; /api/postback; 200; 3; 0.066 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A52.061&campaign=&country_code=GT&city=None&ip_address=190.148.152.139&language=espa%3Fol&device_name=&device_type=Huawei%3A%3AHUAWEI+MT7-L09&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A00%3A25.234&campaign=&country_code=SK&city=None&ip_address=178.40.215.226&language=sloven%3Fina&device_name=&device_type=Sony%3A%3AD5503&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A43.990&campaign=&country_code=MA&city=None&ip_address=105.152.83.203&language=fran%3Fais&device_name=&device_type=samsung%3A%3ASM-G925F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A54.262&campaign=&country_code=US&city=Dallas&ip_address=208.54.86.153&language=espa%3Fol&device_name=&device_type=MetroPCS%3A%3ALGMS345&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:27 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A43.210&campaign=&country_code=BR&city=None&ip_address=187.23.4.33&language=portugu%3Fs&device_name=&device_type=unknown%3A%3AGT-S900&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:27 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A44.994&campaign=&country_code=PT&city=None&ip_address=2.82.113.15&language=portugu%3Fs&device_name=&device_type=samsung%3A%3ASM-G355H&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:28 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+20%3A59%3A32.403&campaign=&country_code=HU&city=None&ip_address=95.140.37.104&language=hu-HU&device_name=Cserfai+iPhone-ja&device_type=iPhone6%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:28 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A45.666&campaign=&country_code=RU&city=Volgograd&ip_address=217.118.81.216&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=Sony%3A%3AE2312&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:28 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A45.822&campaign=&country_code=BR&city=None&ip_address=177.79.9.162&language=portugu%3Fs&device_name=&device_type=samsung%3A%3AGT-I9063T&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:28 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A36.471&campaign=&country_code=IT&city=Campolongo&ip_address=87.9.3.18&language=rom%3Fn%3F&device_name=&device_type=samsung%3A%3AGT-I9515&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:28 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A40.553&campaign=&country_code=SA&city=None&ip_address=95.185.97.146&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=samsung%3A%3AGT-I8160&app_version=2.56.10&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:29 +0300; tracker.internal; /api/postback; 200; 3; 0.034 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+20%3A59%3A33.861&campaign=&country_code=ES&city=None&ip_address=83.60.71.80&language=es-ES&device_name=iPad&device_type=iPad3%3B1&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:29 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+20%3A59%3A42.554&campaign=&country_code=GB&city=Dewsbury&ip_address=82.21.37.146&language=en-GB&device_name=%3F%3F%3F%3F%3F+i+phone&device_type=iPhone7%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:29 +0300; tracker.internal; /api/postback; 200; 3; 0.001 [0.001];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A32.798&campaign=&country_code=US&city=None&ip_address=73.31.16.56&language=English&device_name=&device_type=samsung%3A%3ASM-G530P&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:29 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A53.729&campaign=&country_code=HR&city=None&ip_address=93.142.173.52&language=hrvatski&device_name=&device_type=samsung%3A%3ASM-A500FU&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:29 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A51.281&campaign=&country_code=US&city=Sedalia&ip_address=75.134.42.31&language=English&device_name=&device_type=htc%3A%3AHTC+One_M8&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:29 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A41.901&campaign=&country_code=US&city=Compton&ip_address=172.56.31.14&language=espa%3Fol&device_name=&device_type=samsung%3A%3ASM-G530T1&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:29 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A00%3A27.931&campaign=&country_code=MX&city=Cuauht%3Fmoc&ip_address=189.217.240.101&language=espa%3Fol&device_name=&device_type=Bmobile%3A%3AAX512&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A31.855&campaign=&country_code=RU&city=Saint+Petersburg&ip_address=217.118.78.102&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=lge%3A%3ALG-D855&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:30 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+20%3A59%3A59.096&campaign=&country_code=AE&city=Dubai&ip_address=86.99.23.176&language=en-AE&device_name=iPhone+Basoo&device_type=iPhone6%3B2&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A00%3A29.789&campaign=&country_code=FR&city=Nice&ip_address=109.30.94.95&language=fran%3Fais&device_name=&device_type=WIKO%3A%3ASUNSET2&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A39.850&campaign=&country_code=AR&city=Azul&ip_address=186.65.96.37&language=espa%3Fol&device_name=&device_type=samsung%3A%3AGT-I9070&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A43.743&campaign=&country_code=ES&city=None&ip_address=188.87.98.190&language=espa%3Fol&device_name=&device_type=TCT%3A%3AALCATEL+ONE+TOUCH+7041X&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A42.597&campaign=&country_code=BR&city=None&ip_address=131.72.36.200&language=portugu%3Fs&device_name=&device_type=lge%3A%3ALG-D337&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A50.855&campaign=&country_code=DE&city=None&ip_address=149.172.7.12&language=Deutsch&device_name=&device_type=samsung%3A%3ASM-G900F&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A56.683&campaign=&country_code=ES&city=Almer%3Fa&ip_address=2.138.90.48&language=espa%3Fol&device_name=&device_type=lge%3A%3ALG-D855&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:31 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A49.642&campaign=&country_code=CL&city=Santiago&ip_address=201.220.243.162&language=espa%3Fol&device_name=&device_type=samsung%3A%3AGT-I9060M&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:32 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A35.203&campaign=&country_code=FR&city=None&ip_address=80.215.247.204&language=fran%3Fais&device_name=&device_type=htc%3A%3AHTC+Desire+820&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:32 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=id12345&click_time=&install_time=2015-10-25+20%3A59%3A37.255&campaign=&country_code=GB&city=Kirton&ip_address=86.129.190.99&language=es-GB&device_name=iPhone+de+Beatriz&device_type=iPhone5%3B4&app_version=&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:33 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A59.025&campaign=&country_code=TR&city=None&ip_address=78.184.99.149&language=T%3Frk%3Fe&device_name=&device_type=samsung%3A%3ASM-G313HY&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:33 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A51.297&campaign=&country_code=BR&city=None&ip_address=179.159.91.220&language=portugu%3Fs&device_name=&device_type=samsung%3A%3AGT-I9300&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:35 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A38.263&campaign=&country_code=CO&city=Bogot%3F&ip_address=186.118.97.169&language=espa%3Fol&device_name=&device_type=TCT%3A%3AALCATEL+ONE+TOUCH+7040A&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:35 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A00%3A33.704&campaign=&country_code=BR&city=S%3Fo+Bernardo+Do+Campo&ip_address=189.110.22.128&language=portugu%3Fs&device_name=&device_type=samsung%3A%3ASM-J500M&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:36 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A00%3A34.336&campaign=&country_code=BR&city=None&ip_address=152.245.198.158&language=portugu%3Fs&device_name=&device_type=samsung%3A%3ASM-A500M&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:38 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A42.204&campaign=&country_code=BA&city=Sarajevo&ip_address=77.221.6.167&language=hrvatski&device_name=&device_type=DOOGEE%3A%3AKISSME-DG580&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:38 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A54.185&campaign=&country_code=CM&city=None&ip_address=41.202.219.68&language=fran%3Fais&device_name=&device_type=htc%3A%3AHTC+Desire+700+dual+sim&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:38 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A50.275&campaign=&country_code=DE&city=Murnau&ip_address=94.218.48.191&language=espa%3Fol&device_name=&device_type=Huawei%3A%3AHUAWEI+Y300-0100&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:40 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A21.882&campaign=&country_code=CA&city=Laval&ip_address=96.22.81.76&language=fran%3Fais&device_name=&device_type=htc%3A%3AHTC+One_M8&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:41 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A53.282&campaign=&country_code=DE&city=Bamberg&ip_address=84.56.73.203&language=sloven%3Fina&device_name=&device_type=lge%3A%3ALG-D722&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:41 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A48.738&campaign=&country_code=MX&city=None&ip_address=189.236.184.79&language=espa%3Fol&device_name=&device_type=samsung%3A%3ASM-G355M&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:41 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+20%3A59%3A42.542&campaign=&country_code=RU&city=None&ip_address=37.204.200.129&language=%3F%3F%3F%3F%3F%3F%3F&device_name=&device_type=Sony%3A%3AD2302&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:41 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A00%3A04.197&campaign=&country_code=BR&city=None&ip_address=179.235.73.118&language=portugu%3Fs&device_name=&device_type=asus%3A%3AASUS_Z00AD&app_version=4.16.2&media_source= ; -
127.0.0.1; 26/Oct/2015:00:00:41 +0300; tracker.internal; /api/postback; 200; 3; 0.000 [0.000];  app_id=com.example.mobile&click_time=&install_time=2015-10-25+21%3A00%3A40.516&campaign=&country_code=FR&city=Paris&ip_address=62.212.101.123&language=polski&device_name=&device_type=Sony%3A%3AD6503&app_version=4.16.2&media_source= ; -
